beginline,endline,begincolumn,endcolumn,rule,ruleset,package,class,externalInfoUrl,priority,violation_Text,file_Id
"116","116","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'I' starts with uppercase character.\n",8
"145","145","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"145","145","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"156","156","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"156","156","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"157","157","0","0","GuardLogStatementJavaUtil","Java Logging","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#GuardLogStatementJavaUtil","2","\nThere is log block not surrounded by if\n",8
"164","164","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"164","164","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"228","228","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"228","228","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"251","251","0","0","UnnecessaryParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-javascript/rules/ecmascript/unnecessary.html#UnnecessaryParentheses","4","\nThis statement may have some unnecessary parentheses\n",8
"251","251","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"267","267","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"267","267","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","ParserAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",8
"50","50","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"50","50","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"148","148","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"148","148","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"149","151","0","0","EmptyIfStmt","Basic Velocity","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-vm/rules/vm/basic.html#EmptyIfStmt","2","\nAvoid empty if statements\n",9
"154","154","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"154","154","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"158","158","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"158","158","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"162","162","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"162","162","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"231","231","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"254","254","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"254","254","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"258","258","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"258","258","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"266","266","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"266","266","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"274","274","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"274","274","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","PatternAutomatonBuilder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",9
"48","48","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"49","49","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"65","65","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"66","66","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"97","97","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"98","98","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"114","114","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"115","115","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"146","146","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"147","147","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"163","163","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"164","164","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"195","195","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"196","196","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"212","212","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"213","213","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"244","244","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"245","245","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"261","261","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"262","262","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"293","293","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"294","294","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"310","310","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.print is used\n",10
"311","311","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","ConsoleLog","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",10
"96","96","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",11
"96","96","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",11
"96","96","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",11
"98","98","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",11
"98","98","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",11
"22","22","0","0","UseVarargs","Design","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",12
"34","34","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",12
"36","36","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",12
"37","37","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",12
"39","39","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",12
"45","45","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",12
"45","45","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.common","DiagramGenerator","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",12
